ACTS,REG,Scenario,Year,Value
aqcltr,RESTEU,SSP2_poltest,2035,417.364961598329
aqcltr,ITA,SSP2_poltest,2035,484.127679313895
aqcltr,BEL,SSP2_poltest,2035,0.85311229478265
aqcltr,GRC,SSP2_poltest,2035,640.452969412449
aqcltr,BGR,SSP2_poltest,2035,37.8420213348319
aqcltr,ROU,SSP2_poltest,2035,46.4062478314482
aqcltr,LVA,SSP2_poltest,2035,2.33545849108381
aqcltr,ESP,SSP2_poltest,2035,709.822263831645
aqcltr,FRA,SSP2_poltest,2035,1029.60997986432
aqcltr,SVK,SSP2_poltest,2035,7.42474914689094
aqcltr,SWE,SSP2_poltest,2035,81.8396349379477
aqcltr,PRT,SSP2_poltest,2035,101.055806151568
aqcltr,POL,SSP2_poltest,2035,167.082627534846
aqcltr,NLD,SSP2_poltest,2035,129.088411146749
aqcltr,LTU,SSP2_poltest,2035,18.3334779794339
aqcltr,SVN,SSP2_poltest,2035,5.87599588616798
aqcltr,AFR,SSP2_poltest,2035,1068.18808640749
aqcltr,TUR,SSP2_poltest,2035,1385.18794853749
aqcltr,ZAF,SSP2_poltest,2035,58.5231536854062
aqcltr,COCOA,SSP2_poltest,2035,1948.42121631136
aqcltr,EAS,SSP2_poltest,2035,31290.9411191585
aqcltr,ME,SSP2_poltest,2035,3083.46255185623
aqcltr,STAN,SSP2_poltest,2035,188.351415156631
aqcltr,CHN,SSP2_poltest,2035,1301.17030313593
aqcltr,IND,SSP2_poltest,2035,17134.3103542472
aqcltr,JPN,SSP2_poltest,2035,3941.72235035111
aqcltr,IDN,SSP2_poltest,2035,15459.0314796806
aqcltr,MYS,SSP2_poltest,2035,848.917687793715
aqcltr,OCE,SSP2_poltest,2035,2386.09539015536
aqcltr,GBR,SSP2_poltest,2035,1801.16223378092
aqcltr,CHE,SSP2_poltest,2035,40.079565474055
aqcltr,REUR,SSP2_poltest,2035,589.111351504748
aqcltr,NOR,SSP2_poltest,2035,10040.7051724891
aqcltr,NAF,SSP2_poltest,2035,2831.49115361646
aqcltr,KOR,SSP2_poltest,2035,2337.47591752492
coa,CAN,SSP2_poltest,2035,6711.37508947296
coa,USA,SSP2_poltest,2035,54936.0058593201
coa,BRA,SSP2_poltest,2035,269.209216620705
coa,MEX,SSP2_poltest,2035,641.697806788371
coa,ARG,SSP2_poltest,2035,7.64270185470735
coa,RLAM,SSP2_poltest,2035,343.588693151194
coa,COL,SSP2_poltest,2035,6714.21778996842
coa,CAM,SSP2_poltest,2035,17.5449573656189
coa,RUS,SSP2_poltest,2035,33806.3114988493
coa,AUT,SSP2_poltest,2035,2.59974089310705
coa,IRL,SSP2_poltest,2035,208.073412522698
coa,HUN,SSP2_poltest,2035,148.539956176138
coa,DEU,SSP2_poltest,2035,8128.39867700406
coa,FIN,SSP2_poltest,2035,294.732251751363
coa,EST,SSP2_poltest,2035,46.5937355878384
coa,DNK,SSP2_poltest,2035,2.02758576449731
coa,CZE,SSP2_poltest,2035,1844.82363547091
coa,RESTEU,SSP2_poltest,2035,5.06833762521664
coa,ITA,SSP2_poltest,2035,7.44260990378774
coa,BEL,SSP2_poltest,2035,8.62850437430619
coa,GRC,SSP2_poltest,2035,590.566332226655
coa,BGR,SSP2_poltest,2035,791.617046096216
coa,ROU,SSP2_poltest,2035,614.120721027893
coa,LVA,SSP2_poltest,2035,2.06055280935103
coa,ESP,SSP2_poltest,2035,229.049835547158
coa,FRA,SSP2_poltest,2035,9.20182938631134
coa,SVK,SSP2_poltest,2035,41.6086169748601
coa,SWE,SSP2_poltest,2035,20.4036521688346
coa,PRT,SSP2_poltest,2035,2.78488036194748
coa,POL,SSP2_poltest,2035,6994.03847230761
coa,NLD,SSP2_poltest,2035,9.63705015893192
coa,LTU,SSP2_poltest,2035,4.60674073733267
coa,SVN,SSP2_poltest,2035,142.080576900913
coa,AFR,SSP2_poltest,2035,2653.54079901194
coa,TUR,SSP2_poltest,2035,1783.90665688475
coa,ZAF,SSP2_poltest,2035,22705.6435424158
coa,COCOA,SSP2_poltest,2035,20.760735312068
coa,EAS,SSP2_poltest,2035,11296.9404753298
coa,ME,SSP2_poltest,2035,306.393096270319
coa,STAN,SSP2_poltest,2035,11480.7184798469
coa,CHN,SSP2_poltest,2035,185620.558025048
coa,IND,SSP2_poltest,2035,39834.304402261
coa,JPN,SSP2_poltest,2035,141.085653813074
coa,IDN,SSP2_poltest,2035,41417.6025165551
coa,MYS,SSP2_poltest,2035,252.776693343468
coa,OCE,SSP2_poltest,2035,69996.3266631327
coa,GBR,SSP2_poltest,2035,434.099929035984
coa,CHE,SSP2_poltest,2035,2.62219245041214
coa,REUR,SSP2_poltest,2035,3665.28705625962
coa,NOR,SSP2_poltest,2035,16.0516017710268
coa,NAF,SSP2_poltest,2035,31.4853151961483
coa,KOR,SSP2_poltest,2035,120.281164409855
oil,CAN,SSP2_poltest,2035,75853.8954723242
oil,USA,SSP2_poltest,2035,204093.132172487
oil,BRA,SSP2_poltest,2035,67089.808102971
oil,MEX,SSP2_poltest,2035,42637.6176410296
oil,ARG,SSP2_poltest,2035,12645.7764659082
oil,RLAM,SSP2_poltest,2035,46829.622852417
oil,COL,SSP2_poltest,2035,16176.5564717353
oil,CAM,SSP2_poltest,2035,1356.51104246353
oil,RUS,SSP2_poltest,2035,228968.257505572
oil,AUT,SSP2_poltest,2035,367.14596079072
oil,IRL,SSP2_poltest,2035,8.18286301799228
oil,HUN,SSP2_poltest,2035,267.036016975254
oil,DEU,SSP2_poltest,2035,1122.35536264862
oil,FIN,SSP2_poltest,2035,22.3348186974761
oil,EST,SSP2_poltest,2035,1384.05358243414
oil,DNK,SSP2_poltest,2035,3203.37363866496
oil,CZE,SSP2_poltest,2035,55.9139414358072
oil,RESTEU,SSP2_poltest,2035,233.513183682176
oil,ITA,SSP2_poltest,2035,1952.05122134316
oil,BEL,SSP2_poltest,2035,73.2327071209432
oil,GRC,SSP2_poltest,2035,64.4077002606768
oil,BGR,SSP2_poltest,2035,13.3362364157722
oil,ROU,SSP2_poltest,2035,1452.45783194933
oil,LVA,SSP2_poltest,2035,1.42362424999941
oil,ESP,SSP2_poltest,2035,286.671432091831
oil,FRA,SSP2_poltest,2035,454.061683260757
oil,SVK,SSP2_poltest,2035,13.4798018360659
oil,SWE,SSP2_poltest,2035,39.0183136994022
oil,PRT,SSP2_poltest,2035,29.2265079441721
oil,POL,SSP2_poltest,2035,431.381720297436
oil,NLD,SSP2_poltest,2035,462.879242714096
oil,LTU,SSP2_poltest,2035,24.9568365589702
oil,SVN,SSP2_poltest,2035,1.1622251923723
oil,AFR,SSP2_poltest,2035,65235.69371405
oil,TUR,SSP2_poltest,2035,1322.33178293662
oil,ZAF,SSP2_poltest,2035,40.328962457606
oil,COCOA,SSP2_poltest,2035,55950.1584412255
oil,EAS,SSP2_poltest,2035,18361.2655120619
oil,ME,SSP2_poltest,2035,648087.948458557
oil,STAN,SSP2_poltest,2035,44616.5025098681
oil,CHN,SSP2_poltest,2035,64814.1779972564
oil,IND,SSP2_poltest,2035,13782.1069781533
oil,JPN,SSP2_poltest,2035,290.257881037108
oil,IDN,SSP2_poltest,2035,17181.5648944879
oil,MYS,SSP2_poltest,2035,15718.2346850502
oil,OCE,SSP2_poltest,2035,9126.20324310707
oil,GBR,SSP2_poltest,2035,21429.3437214648
oil,CHE,SSP2_poltest,2035,12.6127144694067
oil,REUR,SSP2_poltest,2035,2006.98852192278
oil,NOR,SSP2_poltest,2035,36601.0882922664
oil,NAF,SSP2_poltest,2035,58737.539242295
oil,KOR,SSP2_poltest,2035,301.104233868039
gas,CAN,SSP2_poltest,2035,29785.8335520142
gas,USA,SSP2_poltest,2035,77002.1153925055
gas,BRA,SSP2_poltest,2035,3486.67884453241
gas,MEX,SSP2_poltest,2035,5728.98500224114
gas,ARG,SSP2_poltest,2035,2728.74711716889
gas,RLAM,SSP2_poltest,2035,13582.3139345391
gas,COL,SSP2_poltest,2035,1291.43350795407
gas,CAM,SSP2_poltest,2035,27.7901744756766
gas,RUS,SSP2_poltest,2035,56721.5590475924
gas,AUT,SSP2_poltest,2035,117.616095832758
gas,IRL,SSP2_poltest,2035,257.336145256622
gas,HUN,SSP2_poltest,2035,187.12756775102
gas,DEU,SSP2_poltest,2035,472.939612327772
gas,FIN,SSP2_poltest,2035,2.10796026258372
gas,EST,SSP2_poltest,2035,0.981173831773098
gas,DNK,SSP2_poltest,2035,504.064410061505
gas,CZE,SSP2_poltest,2035,2.32490368430452
gas,RESTEU,SSP2_poltest,2035,152.226210707909
gas,ITA,SSP2_poltest,2035,142.516608558584
gas,BEL,SSP2_poltest,2035,12.9681820172895
gas,GRC,SSP2_poltest,2035,1.69717144984074
gas,BGR,SSP2_poltest,2035,0.897318450123145
gas,ROU,SSP2_poltest,2035,728.543151806727
gas,LVA,SSP2_poltest,2035,0.0436639058722708
gas,ESP,SSP2_poltest,2035,7.77157070104621
gas,FRA,SSP2_poltest,2035,6.93252328293228
gas,SVK,SSP2_poltest,2035,3.36907491488358
gas,SWE,SSP2_poltest,2035,1.7591968991789
gas,PRT,SSP2_poltest,2035,0.838211586116788
gas,POL,SSP2_poltest,2035,27.842709153405
gas,NLD,SSP2_poltest,2035,6532.51364494567
gas,LTU,SSP2_poltest,2035,0.356170991881159
gas,SVN,SSP2_poltest,2035,0.667268891554507
gas,AFR,SSP2_poltest,2035,5632.06232914955
gas,TUR,SSP2_poltest,2035,36.8418593756437
gas,ZAF,SSP2_poltest,2035,15.2536186877709
gas,COCOA,SSP2_poltest,2035,10811.6884982051
gas,EAS,SSP2_poltest,2035,19081.925934808
gas,ME,SSP2_poltest,2035,168738.340814178
gas,STAN,SSP2_poltest,2035,15039.6372903031
gas,CHN,SSP2_poltest,2035,491.534729558275
gas,IND,SSP2_poltest,2035,4337.4503600692
gas,JPN,SSP2_poltest,2035,34.4326173216116
gas,IDN,SSP2_poltest,2035,12172.5696651503
gas,MYS,SSP2_poltest,2035,8350.86696907652
gas,OCE,SSP2_poltest,2035,44216.8602870804
gas,GBR,SSP2_poltest,2035,1520.8345656588
gas,CHE,SSP2_poltest,2035,20.8944227768918
gas,REUR,SSP2_poltest,2035,866.719378027291
gas,NOR,SSP2_poltest,2035,24153.3553670976
gas,NAF,SSP2_poltest,2035,59203.0964336723
gas,KOR,SSP2_poltest,2035,1.05430893090062
oxt,CAN,SSP2_poltest,2035,30010.1278463853
oxt,USA,SSP2_poltest,2035,306281.473428335
oxt,BRA,SSP2_poltest,2035,45127.513805107
oxt,MEX,SSP2_poltest,2035,20514.7877287139
oxt,ARG,SSP2_poltest,2035,3686.42467975788
oxt,RLAM,SSP2_poltest,2035,58187.4513979373
oxt,COL,SSP2_poltest,2035,2541.9783124603
oxt,CAM,SSP2_poltest,2035,5426.45179207958
oxt,RUS,SSP2_poltest,2035,62143.0860666404
oxt,AUT,SSP2_poltest,2035,2368.47693989939
oxt,IRL,SSP2_poltest,2035,4374.72511798003
oxt,HUN,SSP2_poltest,2035,481.540911123337
oxt,DEU,SSP2_poltest,2035,13465.7425417095
oxt,FIN,SSP2_poltest,2035,2288.72211562958
oxt,EST,SSP2_poltest,2035,143.805150118283
oxt,DNK,SSP2_poltest,2035,625.524245217098
oxt,CZE,SSP2_poltest,2035,1725.84405486495
oxt,RESTEU,SSP2_poltest,2035,629.368717292634
oxt,ITA,SSP2_poltest,2035,9385.30967548084
oxt,BEL,SSP2_poltest,2035,14671.6043025092
oxt,GRC,SSP2_poltest,2035,950.096644038671
oxt,BGR,SSP2_poltest,2035,2028.13772848791
oxt,ROU,SSP2_poltest,2035,2241.51035092534
oxt,LVA,SSP2_poltest,2035,321.664630659206
oxt,ESP,SSP2_poltest,2035,10366.3719060281
oxt,FRA,SSP2_poltest,2035,8268.07460425991
oxt,SVK,SSP2_poltest,2035,794.584480307158
oxt,SWE,SSP2_poltest,2035,8026.54009789414
oxt,PRT,SSP2_poltest,2035,1478.09561100451
oxt,POL,SSP2_poltest,2035,6110.28280168995
oxt,NLD,SSP2_poltest,2035,3120.83787796629
oxt,LTU,SSP2_poltest,2035,283.213034895558
oxt,SVN,SSP2_poltest,2035,367.85701329571
oxt,AFR,SSP2_poltest,2035,37422.0778953475
oxt,TUR,SSP2_poltest,2035,17133.3533402406
oxt,ZAF,SSP2_poltest,2035,49678.7751712115
oxt,COCOA,SSP2_poltest,2035,3748.8938760091
oxt,EAS,SSP2_poltest,2035,55277.0237898495
oxt,ME,SSP2_poltest,2035,57729.3428715112
oxt,STAN,SSP2_poltest,2035,15605.7010477227
oxt,CHN,SSP2_poltest,2035,264059.836431504
oxt,IND,SSP2_poltest,2035,48540.3147288068
oxt,JPN,SSP2_poltest,2035,12337.0025690151
oxt,IDN,SSP2_poltest,2035,45258.2332846581
oxt,MYS,SSP2_poltest,2035,5302.08243725686
oxt,OCE,SSP2_poltest,2035,112228.996220691
oxt,GBR,SSP2_poltest,2035,6483.54044954669
oxt,CHE,SSP2_poltest,2035,3421.91165464355
oxt,REUR,SSP2_poltest,2035,10453.5167436191
oxt,NOR,SSP2_poltest,2035,10281.2868825108
oxt,NAF,SSP2_poltest,2035,11582.1313143029
oxt,KOR,SSP2_poltest,2035,5417.82555588337
othcmt,CAN,SSP2_poltest,2035,1930.07800786371
othcmt,USA,SSP2_poltest,2035,19277.9072697725
othcmt,BRA,SSP2_poltest,2035,7209.06231335149
othcmt,MEX,SSP2_poltest,2035,3519.87239938967
othcmt,ARG,SSP2_poltest,2035,2442.40345990511
othcmt,RLAM,SSP2_poltest,2035,5130.70409923735
othcmt,COL,SSP2_poltest,2035,796.987762543306
othcmt,CAM,SSP2_poltest,2035,2202.45946654984
othcmt,RUS,SSP2_poltest,2035,9422.20074612688
othcmt,AUT,SSP2_poltest,2035,526.537356135764
othcmt,IRL,SSP2_poltest,2035,1398.74291744587
othcmt,HUN,SSP2_poltest,2035,106.361361328114
othcmt,DEU,SSP2_poltest,2035,3857.66554927802
othcmt,FIN,SSP2_poltest,2035,339.362721017251
othcmt,EST,SSP2_poltest,2035,28.2162250364842
othcmt,DNK,SSP2_poltest,2035,671.048728322973
othcmt,CZE,SSP2_poltest,2035,163.959864385777
othcmt,RESTEU,SSP2_poltest,2035,299.654221395717
othcmt,ITA,SSP2_poltest,2035,2997.63714304331
othcmt,BEL,SSP2_poltest,2035,1050.97628674952
othcmt,GRC,SSP2_poltest,2035,362.760462369422
othcmt,BGR,SSP2_poltest,2035,145.635268807629
othcmt,ROU,SSP2_poltest,2035,781.117206107431
othcmt,LVA,SSP2_poltest,2035,22.8925968588359
othcmt,ESP,SSP2_poltest,2035,3969.66671559195
othcmt,FRA,SSP2_poltest,2035,6124.05540111489
othcmt,SVK,SSP2_poltest,2035,109.219649213593
othcmt,SWE,SSP2_poltest,2035,1046.91188728595
othcmt,PRT,SSP2_poltest,2035,541.914933457984
othcmt,POL,SSP2_poltest,2035,1445.01673138931
othcmt,NLD,SSP2_poltest,2035,2191.25431425777
othcmt,LTU,SSP2_poltest,2035,46.2209661549724
othcmt,SVN,SSP2_poltest,2035,68.1582699148996
othcmt,AFR,SSP2_poltest,2035,11760.9380856128
othcmt,TUR,SSP2_poltest,2035,3396.03147756293
othcmt,ZAF,SSP2_poltest,2035,1404.21821577538
othcmt,COCOA,SSP2_poltest,2035,59936.5397844072
othcmt,EAS,SSP2_poltest,2035,6445.97636337707
othcmt,ME,SSP2_poltest,2035,11578.1262486608
othcmt,STAN,SSP2_poltest,2035,1165.39782972705
othcmt,CHN,SSP2_poltest,2035,86384.8346282106
othcmt,IND,SSP2_poltest,2035,2906.45276392504
othcmt,JPN,SSP2_poltest,2035,2142.23055349449
othcmt,IDN,SSP2_poltest,2035,2814.61720659757
othcmt,MYS,SSP2_poltest,2035,33.6974876733102
othcmt,OCE,SSP2_poltest,2035,13104.548776966
othcmt,GBR,SSP2_poltest,2035,5292.05274484991
othcmt,CHE,SSP2_poltest,2035,664.056595308784
othcmt,REUR,SSP2_poltest,2035,1112.37460835327
othcmt,NOR,SSP2_poltest,2035,90.4250362859237
othcmt,NAF,SSP2_poltest,2035,4195.67414486636
othcmt,KOR,SSP2_poltest,2035,2039.40583764849
bfmt,CAN,SSP2_poltest,2035,9663.87469226209
bfmt,USA,SSP2_poltest,2035,132908.897569213
bfmt,BRA,SSP2_poltest,2035,40587.6410978087
bfmt,MEX,SSP2_poltest,2035,11924.0477074442
bfmt,ARG,SSP2_poltest,2035,11218.2038530307
bfmt,RLAM,SSP2_poltest,2035,18094.7808056661
bfmt,COL,SSP2_poltest,2035,3830.71067415558
bfmt,CAM,SSP2_poltest,2035,8024.98288465049
bfmt,RUS,SSP2_poltest,2035,18261.4811060132
bfmt,AUT,SSP2_poltest,2035,1344.35185475971
bfmt,IRL,SSP2_poltest,2035,3778.48484146995
bfmt,HUN,SSP2_poltest,2035,73.2557229357486
bfmt,DEU,SSP2_poltest,2035,8924.36001924953
bfmt,FIN,SSP2_poltest,2035,1002.31514913673
bfmt,EST,SSP2_poltest,2035,68.156716387679
bfmt,DNK,SSP2_poltest,2035,377.557619434762
bfmt,CZE,SSP2_poltest,2035,488.125693879705
bfmt,RESTEU,SSP2_poltest,2035,411.226375264125
bfmt,ITA,SSP2_poltest,2035,10150.9618415023
bfmt,BEL,SSP2_poltest,2035,1937.60424289133
bfmt,GRC,SSP2_poltest,2035,164.040767866394
bfmt,BGR,SSP2_poltest,2035,79.5984157442592
bfmt,ROU,SSP2_poltest,2035,536.200839046668
bfmt,LVA,SSP2_poltest,2035,47.2179048336833
bfmt,ESP,SSP2_poltest,2035,4206.62994778863
bfmt,FRA,SSP2_poltest,2035,14452.3184959766
bfmt,SVK,SSP2_poltest,2035,150.191410824774
bfmt,SWE,SSP2_poltest,2035,1739.52684487363
bfmt,PRT,SSP2_poltest,2035,692.244976558101
bfmt,POL,SSP2_poltest,2035,2067.09004312353
bfmt,NLD,SSP2_poltest,2035,2473.75550442316
bfmt,LTU,SSP2_poltest,2035,141.114237591001
bfmt,SVN,SSP2_poltest,2035,199.213979213239
bfmt,AFR,SSP2_poltest,2035,15367.5613938631
bfmt,TUR,SSP2_poltest,2035,6211.88088898712
bfmt,ZAF,SSP2_poltest,2035,2496.02954446986
bfmt,COCOA,SSP2_poltest,2035,33638.4816471573
bfmt,EAS,SSP2_poltest,2035,7152.73477152844
bfmt,ME,SSP2_poltest,2035,6531.51149575928
bfmt,STAN,SSP2_poltest,2035,2059.72710135337
bfmt,CHN,SSP2_poltest,2035,56395.2101075291
bfmt,IND,SSP2_poltest,2035,6427.90578744934
bfmt,JPN,SSP2_poltest,2035,5518.75414037579
bfmt,IDN,SSP2_poltest,2035,5530.58101310968
bfmt,MYS,SSP2_poltest,2035,75.4050575436042
bfmt,OCE,SSP2_poltest,2035,19233.4933183004
bfmt,GBR,SSP2_poltest,2035,9705.36458632785
bfmt,CHE,SSP2_poltest,2035,2464.54021076343
bfmt,REUR,SSP2_poltest,2035,2487.9144807414
bfmt,NOR,SSP2_poltest,2035,188.66948326114
bfmt,NAF,SSP2_poltest,2035,5017.17998963151
bfmt,KOR,SSP2_poltest,2035,2740.23379827376
othmt,CAN,SSP2_poltest,2035,7405.45534175109
othmt,USA,SSP2_poltest,2035,47212.436511232
othmt,BRA,SSP2_poltest,2035,5673.68617649261
othmt,MEX,SSP2_poltest,2035,4169.67241354979
othmt,ARG,SSP2_poltest,2035,1837.93580028984
othmt,RLAM,SSP2_poltest,2035,6225.5745865096
othmt,COL,SSP2_poltest,2035,813.963153589941
othmt,CAM,SSP2_poltest,2035,3668.78987479164
othmt,RUS,SSP2_poltest,2035,4825.74718799302
othmt,AUT,SSP2_poltest,2035,1773.00133536946
othmt,IRL,SSP2_poltest,2035,2232.71715267529
othmt,HUN,SSP2_poltest,2035,1221.26863976828
othmt,DEU,SSP2_poltest,2035,19377.7946107159
othmt,FIN,SSP2_poltest,2035,833.008893935486
othmt,EST,SSP2_poltest,2035,98.1841255730349
othmt,DNK,SSP2_poltest,2035,3745.53360869344
othmt,CZE,SSP2_poltest,2035,949.86954050956
othmt,RESTEU,SSP2_poltest,2035,714.982335100437
othmt,ITA,SSP2_poltest,2035,7272.10373477676
othmt,BEL,SSP2_poltest,2035,2310.78860737016
othmt,GRC,SSP2_poltest,2035,224.533641099127
othmt,BGR,SSP2_poltest,2035,409.692646710102
othmt,ROU,SSP2_poltest,2035,2518.72145898236
othmt,LVA,SSP2_poltest,2035,102.558840039952
othmt,ESP,SSP2_poltest,2035,17425.6455419226
othmt,FRA,SSP2_poltest,2035,9541.52901557686
othmt,SVK,SSP2_poltest,2035,216.960242494108
othmt,SWE,SSP2_poltest,2035,1321.03795870751
othmt,PRT,SSP2_poltest,2035,728.486664477438
othmt,POL,SSP2_poltest,2035,6509.14581857748
othmt,NLD,SSP2_poltest,2035,4542.22853571102
othmt,LTU,SSP2_poltest,2035,189.446779546943
othmt,SVN,SSP2_poltest,2035,125.299477974269
othmt,AFR,SSP2_poltest,2035,8952.8913739279
othmt,TUR,SSP2_poltest,2035,586.634136458117
othmt,ZAF,SSP2_poltest,2035,620.433132554172
othmt,COCOA,SSP2_poltest,2035,7278.51461539292
othmt,EAS,SSP2_poltest,2035,12674.892075328
othmt,ME,SSP2_poltest,2035,3125.36278398812
othmt,STAN,SSP2_poltest,2035,252.317422163339
othmt,CHN,SSP2_poltest,2035,68471.8421775487
othmt,IND,SSP2_poltest,2035,440.277365595002
othmt,JPN,SSP2_poltest,2035,2735.78465649772
othmt,IDN,SSP2_poltest,2035,1493.26604273862
othmt,MYS,SSP2_poltest,2035,110.441813247298
othmt,OCE,SSP2_poltest,2035,1690.80210381784
othmt,GBR,SSP2_poltest,2035,3403.88891595752
othmt,CHE,SSP2_poltest,2035,2332.1782699588
othmt,REUR,SSP2_poltest,2035,1622.56764020068
othmt,NOR,SSP2_poltest,2035,129.603870774962
othmt,NAF,SSP2_poltest,2035,445.3016782414
othmt,KOR,SSP2_poltest,2035,6822.95513948699
pulmt,CAN,SSP2_poltest,2035,7624.40179150488
pulmt,USA,SSP2_poltest,2035,108962.769068298
pulmt,BRA,SSP2_poltest,2035,21984.3065852889
pulmt,MEX,SSP2_poltest,2035,15949.454231909
pulmt,ARG,SSP2_poltest,2035,7647.03687297569
pulmt,RLAM,SSP2_poltest,2035,20595.903737064
pulmt,COL,SSP2_poltest,2035,5008.45866411221
pulmt,CAM,SSP2_poltest,2035,9814.12107024989
pulmt,RUS,SSP2_poltest,2035,8400.03933509986
pulmt,AUT,SSP2_poltest,2035,934.492238041131
pulmt,IRL,SSP2_poltest,2035,802.345619880287
pulmt,HUN,SSP2_poltest,2035,1645.79541461005
pulmt,DEU,SSP2_poltest,2035,8082.83191558008
pulmt,FIN,SSP2_poltest,2035,964.494330704731
pulmt,EST,SSP2_poltest,2035,89.0543091185903
pulmt,DNK,SSP2_poltest,2035,672.048988156193
pulmt,CZE,SSP2_poltest,2035,832.565763049298
pulmt,RESTEU,SSP2_poltest,2035,630.349363720966
pulmt,ITA,SSP2_poltest,2035,9382.56977199533
pulmt,BEL,SSP2_poltest,2035,1189.33981022155
pulmt,GRC,SSP2_poltest,2035,702.111319364965
pulmt,BGR,SSP2_poltest,2035,851.219332323308
pulmt,ROU,SSP2_poltest,2035,3327.9718982769
pulmt,LVA,SSP2_poltest,2035,216.598842816822
pulmt,ESP,SSP2_poltest,2035,9780.98960387777
pulmt,FRA,SSP2_poltest,2035,11746.6407731903
pulmt,SVK,SSP2_poltest,2035,478.623617819131
pulmt,SWE,SSP2_poltest,2035,1521.36807738198
pulmt,PRT,SSP2_poltest,2035,995.52709698893
pulmt,POL,SSP2_poltest,2035,8935.30705511219
pulmt,NLD,SSP2_poltest,2035,5727.22488415323
pulmt,LTU,SSP2_poltest,2035,450.416837573781
pulmt,SVN,SSP2_poltest,2035,442.455421891241
pulmt,AFR,SSP2_poltest,2035,7671.87568376603
pulmt,TUR,SSP2_poltest,2035,5348.46828129079
pulmt,ZAF,SSP2_poltest,2035,4133.69721538507
pulmt,COCOA,SSP2_poltest,2035,11824.8089450566
pulmt,EAS,SSP2_poltest,2035,21062.456330124
pulmt,ME,SSP2_poltest,2035,17500.3325496734
pulmt,STAN,SSP2_poltest,2035,556.588450954426
pulmt,CHN,SSP2_poltest,2035,60660.4385130115
pulmt,IND,SSP2_poltest,2035,2452.69207363546
pulmt,JPN,SSP2_poltest,2035,10402.6198459932
pulmt,IDN,SSP2_poltest,2035,13204.4884206874
pulmt,MYS,SSP2_poltest,2035,955.708130882463
pulmt,OCE,SSP2_poltest,2035,4374.12697143424
pulmt,GBR,SSP2_poltest,2035,9997.57709624702
pulmt,CHE,SSP2_poltest,2035,1376.39331388145
pulmt,REUR,SSP2_poltest,2035,2894.64410098217
pulmt,NOR,SSP2_poltest,2035,130.906287421438
pulmt,NAF,SSP2_poltest,2035,3811.65984258125
pulmt,KOR,SSP2_poltest,2035,8342.95434716979
vol,CAN,SSP2_poltest,2035,5303.94728093701
vol,USA,SSP2_poltest,2035,43444.2817391438
vol,BRA,SSP2_poltest,2035,11353.6559050752
vol,MEX,SSP2_poltest,2035,9892.36596572194
vol,ARG,SSP2_poltest,2035,12951.7694873
vol,RLAM,SSP2_poltest,2035,9408.27822393984
vol,COL,SSP2_poltest,2035,2233.87470968427
vol,CAM,SSP2_poltest,2035,2733.92406280681
vol,RUS,SSP2_poltest,2035,5708.03277515177
vol,AUT,SSP2_poltest,2035,284.460098027267
vol,IRL,SSP2_poltest,2035,76.4078350384852
vol,HUN,SSP2_poltest,2035,400.548315858528
vol,DEU,SSP2_poltest,2035,3253.09508279467
vol,FIN,SSP2_poltest,2035,57.8304106316432
vol,EST,SSP2_poltest,2035,30.7323089460875
vol,DNK,SSP2_poltest,2035,618.39405759913
vol,CZE,SSP2_poltest,2035,299.11172985423
vol,RESTEU,SSP2_poltest,2035,145.790026298518
vol,ITA,SSP2_poltest,2035,3690.69613124061
vol,BEL,SSP2_poltest,2035,1395.73082313087
vol,GRC,SSP2_poltest,2035,1053.04384342111
vol,BGR,SSP2_poltest,2035,363.20503846585
vol,ROU,SSP2_poltest,2035,1356.26991511203
vol,LVA,SSP2_poltest,2035,37.3822126689845
vol,ESP,SSP2_poltest,2035,8246.1073253597
vol,FRA,SSP2_poltest,2035,1815.57603008695
vol,SVK,SSP2_poltest,2035,101.130438437991
vol,SWE,SSP2_poltest,2035,835.398211448116
vol,PRT,SSP2_poltest,2035,764.305315204471
vol,POL,SSP2_poltest,2035,841.314792875566
vol,NLD,SSP2_poltest,2035,3675.42076286557
vol,LTU,SSP2_poltest,2035,123.171840265162
vol,SVN,SSP2_poltest,2035,73.3504805602984
vol,AFR,SSP2_poltest,2035,7424.02622283273
vol,TUR,SSP2_poltest,2035,2721.16722461833
vol,ZAF,SSP2_poltest,2035,10418.906533084
vol,COCOA,SSP2_poltest,2035,8744.64019552421
vol,EAS,SSP2_poltest,2035,20612.0218309185
vol,ME,SSP2_poltest,2035,6618.62959970559
vol,STAN,SSP2_poltest,2035,533.129662782394
vol,CHN,SSP2_poltest,2035,105495.915742015
vol,IND,SSP2_poltest,2035,16338.2610958781
vol,JPN,SSP2_poltest,2035,5237.13933381998
vol,IDN,SSP2_poltest,2035,24244.8455377972
vol,MYS,SSP2_poltest,2035,18019.3346890943
vol,OCE,SSP2_poltest,2035,2225.57195471362
vol,GBR,SSP2_poltest,2035,2167.75375133925
vol,CHE,SSP2_poltest,2035,190.417517243806
vol,REUR,SSP2_poltest,2035,4872.03722694679
vol,NOR,SSP2_poltest,2035,564.861818313262
vol,NAF,SSP2_poltest,2035,2913.49139790607
vol,KOR,SSP2_poltest,2035,1316.60731171428
cvol,CAN,SSP2_poltest,2035,4130.93781793272
